DATEADDED,Daily Average Tone
20161221,-13.888059701492537
20161222,24.46875
20161223,-86.68656716417911
20161224,-20.274193548387096
20161225,-11.557142857142857
20161226,-55.76288659793814
20161227,-77.71337579617834
20161228,-377.43730886850153
20161229,-308.6654929577465
20161230,-114.20529801324503
20161231,-20.0
20170101,-49.84615384615385
20170102,-59.08108108108108
20170103,-266.2397660818713
20170104,-57.19166666666667
20170105,-36.45217391304348
20170106,-11.857142857142858
20170107,6.647058823529412
20170108,-30.270833333333332
20170109,3.0694444444444446
20170110,19.915254237288135
20170111,-97.59776536312849
20170112,-398.1512027491409
20170113,-134.59796437659034
20170114,-6.214285714285714
20170115,-84.55479452054794
20170116,-93.06741573033707
20170117,-28.865384615384617
20170118,-127.46596858638743
20170119,11.345864661654135
20170120,-34.54929577464789
20170121,5.333333333333333
20170122,-12.868852459016393
20170123,30.611510791366907
20170124,3.1415929203539825
20170125,-82.08045977011494
20170126,-95.51908396946565
20170127,-10.333333333333334
20170128,-2.107142857142857
20170129,-14.969696969696969
20170130,-42.69230769230769
20170131,-261.4124293785311
20170201,-25.777358490566037
20170202,-23.266233766233768
20170203,-10.591715976331361
20170204,-65.81176470588235
20170205,-0.8947368421052632
20170206,-38.141176470588235
20170207,-29.74390243902439
20170208,-57.02272727272727
20170209,-36.9264705882353
20170210,-151.0137614678899
20170211,-113.3883495145631
20170212,-50.9375
20170213,-36.044444444444444
20170214,21.48936170212766
20170215,15.81132075471698
20170216,-8.091836734693878
20170217,-10.090909090909092
20170218,-32.35294117647059
20170219,1.4242424242424243
20170220,10.415094339622641
20170221,-0.8620689655172413
20170222,-62.1530612244898
20170223,-72.91803278688525
20170224,-157.85802469135803
20170225,-7.804878048780488
20170226,-36.24324324324324
20170227,43.16814159292036
20170228,-33.554455445544555
20170301,-206.83084577114428
20170302,-81.1923076923077
20170303,-66.98795180722891
20170304,8.433333333333334
20170305,-18.24137931034483
20170306,-10.424
20170307,-192.6535433070866
20170308,-122.90506329113924
20170309,13.733333333333333
20170310,1.4017094017094016
20170311,-21.170731707317074
20170313,-36.90384615384615
20170314,20.346938775510203
20170315,70.11413043478261
20170316,-5.144736842105263
20170317,-16.8
20170318,0.75
20170319,-20.72
20170320,-86.66101694915254
20170321,-49.467455621301774
20170322,-18.919354838709676
20170323,-5.72
20170324,-79.85943775100401
20170325,-21.123711340206185
20170326,-30.104477611940297
20170327,-56.90728476821192
20170328,71.22299651567944
20170329,110.30412371134021
20170330,-18.76502732240437
20170331,23.522727272727273
20170401,-18.95402298850575
20170402,-38.8625
20170403,-19.118279569892472
20170404,-1.3953488372093024
20170405,16.794258373205743
20170406,-43.64
20170407,-81.43859649122807
20170408,-0.4418604651162791
20170409,-21.35135135135135
20170410,6.083333333333333
20170411,47.6578947368421
20170412,28.22680412371134
20170413,53.263636363636365
20170414,-6.781818181818182
20170415,16.203703703703702
20170416,4.822222222222222
20170417,6.241379310344827
20170418,25.214285714285715
20170419,-1.4146341463414633
20170420,29.009174311926607
20170421,21.887323943661972
20170422,7.2682926829268295
20170423,-37.4320987654321
20170424,27.296296296296298
20170425,33.765306122448976
20170426,-76.56842105263158
20170427,-18.0
20170428,31.80327868852459
20170429,-11.254237288135593
20170430,-24.962962962962962
20170501,-26.361702127659573
20170502,42.35064935064935
20170503,28.933962264150942
20170504,-15.3046875
20170505,7.093023255813954
20170506,19.404255319148938
20170507,8.666666666666666
20170508,-116.91743119266054
20170509,-91.95495495495496
20170510,-53.125
20170511,0.07518796992481203
20170512,-33.46511627906977
20170513,-46.28767123287671
20170514,-3.676470588235294
20170515,-35.52564102564103
20170516,-33.136
20170517,-50.163636363636364
20170518,-20.175182481751825
20170519,5.29
20170520,-37.666666666666664
20170521,-2.4838709677419355
20170522,3.764705882352941
20170523,-9.584
20170524,-15.129032258064516
20170525,46.02040816326531
20170526,-9.588235294117647
20170527,-15.297297297297296
20170528,3.0606060606060606
20170529,-21.62857142857143
20170530,-10.037037037037036
20170531,53.23529411764706
20170601,1.9047619047619047
20170602,55.68531468531469
20170603,-12.918032786885245
20170604,2.0625
20170605,27.417910447761194
20170606,38.83870967741935
20170607,8.792857142857143
20170608,27.7593984962406
20170609,15.44578313253012
20170610,-2.7714285714285714
20170611,17.27777777777778
20170612,13.806451612903226
20170613,1.4444444444444444
20170614,-29.25
20170615,9.053435114503817
20170616,175.8864406779661
20170617,28.284745762711864
20170618,28.43452380952381
20170619,21.92091836734694
20170620,76.19453924914676
20170621,57.94685990338164
20170622,33.23529411764706
20170623,-175.46774193548387
20170624,-11.153846153846153
20170625,5.527777777777778
20170626,37.58278145695364
20170627,33.40151515151515
20170628,-4.445544554455446
20170629,-102.51428571428572
20170630,-13.404761904761905
20170701,10.791044776119403
20170702,-0.35714285714285715
20170703,0.09278350515463918
20170704,-98.08264462809917
20170705,-7.430379746835443
20170706,7.137404580152672
20170707,-68.11570247933884
20170708,-12.962264150943396
20170709,-29.92207792207792
20170710,0.045454545454545456
20170711,-99.62452107279694
20170712,-83.17647058823529
20170713,9.9375
20170714,-6.661157024793388
20170715,-61.285714285714285
20170716,-48.0
20170717,-12.121739130434783
20170718,-16.62727272727273
20170719,34.15625
20170720,-22.1731843575419
20170721,19.53191489361702
20170722,-11.647058823529411
20170723,-8.634146341463415
20170724,11.576923076923077
