DATEADDED,Daily Average Tone
20170209,-2.582766439909297
20170210,-3.2413793103448274
20170211,-5.414634146341464
20170212,-1.4285714285714286
20170213,-2.4285714285714284
20170214,-3.2569169960474307
20170215,-3.799342105263158
20170216,-3.38
20170217,-2.622516556291391
20170218,-2.6484018264840183
20170219,-3.874285714285714
20170220,-2.9178082191780823
20170221,-2.8380952380952382
20170222,-2.897887323943662
20170223,-1.9702380952380953
20170224,-2.529220779220779
20170225,-2.489247311827957
20170226,-2.5510204081632653
20170227,-1.5442477876106195
20170228,-2.1220338983050846
20170301,-2.083116883116883
20170302,-1.1571428571428573
20170303,-2.40327868852459
20170304,-3.387596899224806
20170305,-2.144144144144144
20170306,-2.09727626459144
20170307,-3.5019011406844105
20170308,-1.9954853273137698
20170309,-2.4633507853403143
20170310,-2.379432624113475
20170311,-3.4592592592592593
20170312,-3.385135135135135
20170313,-2.512
20170314,-2.937219730941704
20170315,-3.4938650306748467
20170316,-2.9649122807017543
20170317,-3.359778597785978
20170318,-4.429245283018868
20170319,-2.2838709677419353
20170320,-3.4743589743589745
20170321,-4.042253521126761
20170322,-2.912
20170323,-4.164086687306502
20170324,-3.2869318181818183
20170325,-3.775757575757576
20170326,-2.588785046728972
20170327,-3.7156398104265405
20170328,-3.185082872928177
20170329,-4.369393139841689
20170330,-2.276
20170331,-1.7850877192982457
20170401,-2.608695652173913
20170402,-6.717877094972067
20170403,-5.076009501187649
20170404,-4.083916083916084
20170405,-3.3216630196936543
20170406,-2.603139013452915
20170407,-2.0451977401129944
20170408,-3.4935064935064934
20170409,-2.6210526315789475
20170410,-3.06282722513089
20170411,-2.4669603524229076
20170412,-2.8240343347639487
20170413,-4.16
20170414,-4.605263157894737
20170415,-4.3293413173652695
20170416,-4.557291666666667
20170417,-4.3337789661319075
20170418,-4.357199055861527
20170419,-3.290858725761773
20170420,-2.953307392996109
20170421,-1.7402597402597402
20170422,-2.96875
20170423,-2.802690582959641
20170424,-2.210970464135021
20170425,-3.9410681399631677
20170426,-4.273722627737226
20170427,-2.9003759398496243
20170428,-3.4680306905370846
20170429,-3.457516339869281
20170430,-2.1857142857142855
20170501,-1.9793103448275862
20170502,-3.0199430199430197
20170503,-2.8701298701298703
20170504,-3.2444444444444445
20170505,-4.212581344902386
20170506,-3.6987951807228914
20170507,-4.412844036697248
20170508,-3.4627831715210355
20170509,-2.904
20170510,-3.129129129129129
20170511,-3.4045454545454548
20170512,-4.0638297872340425
20170513,-3.715909090909091
20170514,-4.162790697674419
20170515,-3.3877551020408165
20170516,-3.7249134948096887
20170517,-3.4416243654822334
20170518,-3.0448343079922027
20170519,-3.3002754820936637
20170520,-2.6126126126126126
20170521,-2.3440860215053765
20170522,-4.07202216066482
20170523,-2.237037037037037
20170524,-2.3157894736842106
20170525,-2.9464788732394367
20170526,-2.983098591549296
20170527,-2.4175824175824174
20170528,-2.4722222222222223
20170529,-2.3194444444444446
20170530,-3.4858044164037856
20170531,-2.474934036939314
20170601,-2.878698224852071
20170602,-2.005952380952381
20170603,-3.787128712871287
20170604,-3.051282051282051
20170605,-3.6
20170606,-2.7918088737201363
20170607,-2.1865671641791047
20170608,-2.8814229249011856
