DATEADDED,Daily Average Tone
20170215,21.861538461538462
20170216,9.0625
20170217,3.6792452830188678
20170218,-3.4047619047619047
20170219,-31.4
20170220,-19.03030303030303
20170221,-6.666666666666667
20170222,-27.424242424242426
20170223,0.8828828828828829
20170224,-15.162790697674419
20170225,-14.617647058823529
20170226,-0.30434782608695654
20170227,12.448979591836734
20170228,5.857142857142857
20170301,-44.09615384615385
20170302,29.47222222222222
20170303,46.16981132075472
20170304,29.72093023255814
20170305,3.7096774193548385
20170306,8.789473684210526
20170307,7.056338028169014
20170308,23.571428571428573
20170309,10.280898876404494
20170310,-16.094488188976378
20170311,-35.973684210526315
20170312,-1.7777777777777777
20170313,19.99056603773585
20170314,8.476923076923077
20170315,8.333333333333334
20170316,26.10810810810811
20170317,-6.755102040816326
20170318,3.838709677419355
20170319,6.0
20170320,2.7058823529411766
20170321,25.233333333333334
20170322,2.0
20170323,0.0
20170324,20.333333333333332
20170325,5.125
20170326,8.25
20170327,6.739130434782608
20170328,-146.991452991453
20170329,24.07936507936508
20170330,8.26923076923077
20170331,-15.0
20170401,9.466666666666667
20170402,3.6
20170403,23.21518987341772
20170404,17.093333333333334
20170405,-2.125
20170406,3.875
20170407,16.1875
20170408,-4.878787878787879
20170409,1.9
20170410,19.020833333333332
20170411,31.41509433962264
20170412,16.872093023255815
20170413,-2.14
20170414,4.155555555555556
20170415,4.333333333333333
20170416,-0.8695652173913043
20170417,10.39344262295082
20170418,-73.6875
20170419,21.043478260869566
20170420,15.536842105263158
20170421,1.6666666666666667
20170422,-4.8108108108108105
20170423,9.5
20170424,-28.688524590163933
20170425,-49.351851851851855
20170426,-7.746268656716418
20170427,-50.843283582089555
20170428,-61.75961538461539
20170429,-15.146341463414634
20170430,0.21052631578947367
20170501,4.464285714285714
20170502,-4.523809523809524
20170503,19.612244897959183
20170504,18.289156626506024
20170505,17.930232558139537
20170506,1.0
20170507,-14.958333333333334
20170508,39.101694915254235
20170509,10.72972972972973
20170510,8.06060606060606
20170511,19.854166666666668
20170512,0.8125
20170513,-56.05882352941177
20170514,5.181818181818182
20170515,-11.133333333333333
20170516,21.94736842105263
20170517,23.8125
20170518,19.796296296296298
20170519,-23.977272727272727
20170520,0.0
20170521,19.59090909090909
20170522,-4.857142857142857
20170523,20.352941176470587
20170524,-7.510204081632653
20170525,-23.571428571428573
20170526,7.033333333333333
20170527,12.733333333333333
20170528,4.428571428571429
20170529,-2.4285714285714284
20170530,-1.7083333333333333
20170531,2.15
20170601,-46.11290322580645
20170602,-101.80208333333333
20170603,-45.847457627118644
20170604,-28.513513513513512
20170605,37.714285714285715
20170606,-8.829545454545455
20170607,56.93714285714286
20170608,27.325842696629213
20170609,-1.721311475409836
20170610,-9.26086956521739
20170611,-3.230769230769231
20170612,3.272727272727273
20170613,1.9444444444444444
20170614,17.88235294117647
20170615,-0.48148148148148145
20170616,29.157894736842106
20170617,2.4444444444444446
20170618,8.384615384615385
20170619,0.8947368421052632
20170620,-1.5714285714285714
20170621,-24.65740740740741
20170622,16.247191011235955
20170623,29.375
20170624,5.588235294117647
20170625,1.3571428571428572
20170626,11.090909090909092
20170627,-1.0277777777777777
20170628,1.25
20170629,-1.2916666666666667
20170630,4.384615384615385
20170701,-5.888888888888889
20170702,-1.0
20170703,46.91489361702128
20170704,52.56603773584906
20170705,-4.702702702702703
20170706,-127.98275862068965
20170707,6.169753086419753
20170708,-11.58108108108108
20170709,48.927536231884055
20170710,28.181818181818183
20170711,-8.763636363636364
20170712,17.166666666666668
20170713,4.37037037037037
20170714,9.5
20170715,10.08695652173913
20170716,0.9090909090909091
20170717,-58.53939393939394
20170718,-47.31884057971015
20170719,-23.476190476190474
20170720,-16.416666666666668
20170721,-2.4705882352941178
20170722,3.0
20170723,8.238095238095237
20170724,3.2142857142857144
20170725,-5.655172413793103
20170726,21.423076923076923
20170727,54.0
20170728,56.75
20170729,148.39378238341968
20170730,39.7
20170731,64.02884615384616
